date,sm_10cm,sm_20cm,sm_30cm,sm_40cm,sm_50cm,sm_60cm,irrig_mm,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,probe_name
2025-06-22,23.6246254,24.971108125,26.208353283333334,26.593989175,27.816479966666666,28.46489941666667,0.0,24100.0,15.93,27.7,1.6033630783907211,4.99,0.0,Canon3
2025-06-23,24.655030999999997,25.049535483333333,26.086422558333336,26.495625291666666,27.786075525,28.38414105833333,0.0,22630.0,13.07,24.5,1.4241315726382138,9.64,0.0,Canon3
2025-06-24,25.287296044444446,25.15086851388889,26.09055936388889,26.534596877777776,27.861316463888887,28.442886575,0.0,29680.0,9.27,27.8,1.4752420462001044,5.83,0.0,Canon3
2025-06-25,24.42280728333333,25.015217983333333,26.04803444166667,26.484175333333337,27.82994365,28.418383016666667,12.5,21200.0,13.57,33.4,1.7429790883213712,2.56,22.35,Canon3
2025-06-26,26.972375224999997,26.457934316666666,26.066242141666667,26.53290834166667,27.792267783333333,28.416598075,0.0,18280.0,17.0,24.83,1.9503039905285855,7.54,8.89,Canon3
2025-06-27,26.522370638888887,26.602729705555557,26.11914505,26.533669513888892,27.76832467222222,28.4102461,0.0,16720.0,18.33,26.97,2.127922563808802,4.99,0.51,Canon3
2025-06-28,25.8817586,26.295215408333334,26.1376506,26.51610355833333,27.740390083333335,28.391753499999997,0.0,21180.0,16.03,27.5,2.00410147041332,3.88,0.0,Canon3
2025-06-29,25.197238866666666,25.946447447222223,26.12897553888889,26.493020902777776,27.718561419444445,28.37033060277778,0.0,24710.0,14.23,28.93,2.007563139159534,4.55,0.0,Canon3
2025-06-30,24.31708995833333,25.459670616666667,26.046704908333336,26.42223764166667,27.656972658333334,28.30058981666667,0.0,28740.0,16.9,34.93,2.006042694663837,3.67,0.0,Canon3
2025-07-01,23.539966933333332,24.958602741666667,25.896923049999998,26.307910725,27.547251625,28.173457508333332,0.0,28540.0,18.03,37.33,1.88988966430349,4.61,0.0,Canon3
2025-07-02,24.463148691666664,25.31644865277778,26.39121951388889,26.491494961111112,27.510470027777775,28.084974475,20.0,26290.0,17.59,30.9,2.0559778080809057,10.0,0.0,Canon3
2025-07-03,25.32741658333333,26.078596441666665,26.768537908333332,26.598258358333336,27.599958125,28.125896475,0.0,30190.0,13.43,24.83,1.2636860585422016,7.21,0.0,Canon3
2025-07-04,24.944946966666667,26.003756233333334,26.615492649999997,26.6428042,27.687502283333334,28.170468216666666,0.0,29290.0,10.13,27.37,1.0997111809155495,4.32,0.0,Canon3
2025-07-05,25.768796469444442,27.132778241666667,27.62879273888889,26.890457841666663,27.75181773888889,28.240112597222222,20.0,20030.0,10.37,27.03,1.0631648601853088,6.7,0.0,Canon3
2025-07-06,25.438756366666667,26.790075916666666,27.224682233333336,26.8138996,27.803430683333332,28.304019408333332,0.0,8610.0,13.73,20.9,1.582809467822719,9.19,8.64,Canon3
2025-07-07,26.051336691666666,27.574006325,27.595075975,26.849805633333332,27.851078049999998,28.354282674999997,0.0,10690.0,11.1,19.6,1.3018506867718331,9.0,11.94,Canon3
2025-07-08,25.824989109444445,27.609527455555554,28.10267165722222,26.910748333333334,27.91497680333333,28.38231669111111,0.0,22990.0,10.53,21.6,1.24700886472962,8.81,0.0,Canon3
2025-07-09,25.249366933333334,27.155160158333334,27.757136591666665,26.879113641666667,27.927640608333334,28.37793585,0.0,27340.0,8.63,26.0,1.1712349898226733,4.46,0.0,Canon3
2025-07-10,24.506763572222223,26.63145784166667,27.33466946111111,26.78530887777778,27.870346211111112,28.344701833333332,0.0,26490.0,10.53,28.33,1.3505269413899414,5.53,0.0,Canon3
2025-07-11,23.756085166666665,26.078669825000002,26.930570466666666,26.657487341666666,27.764252616666667,28.287070016666664,0.0,28330.0,13.93,28.67,1.60356588567642,6.56,0.0,Canon3
2025-07-12,23.189136325000003,25.509061916666667,26.5597688,26.544200741666668,27.679779766666666,28.22623523333333,0.0,26910.0,14.33,27.7,1.5051633834528837,6.23,0.0,Canon3
2025-07-13,22.848545569444443,25.03839776388889,26.278625738888888,26.457290413888888,27.616018283333332,28.178851183333332,0.0,29130.0,13.47,30.67,1.4050879326668195,4.71,0.0,Canon3
2025-07-14,22.666344825,24.6606772,26.086631916666665,26.398211075000003,27.54876461666667,28.14281133333333,0.0,20440.0,16.07,27.6,1.7164905845218514,10.7,5.08,Canon3
2025-07-15,22.621790349999998,24.490809891666668,25.988995391666666,26.395169983333332,27.562407441666668,28.143465308333333,0.0,17330.0,13.07,31.63,1.39531730465407,3.57,0.51,Canon3
2025-07-16,22.5219329,24.355478074999997,25.919563247222225,26.38730861388889,27.60510143333333,28.171431552777776,0.0,13180.0,15.71,23.8,1.646721099304934,3.91,1.02,Canon3
2025-07-17,23.210678650000002,24.863336066666665,25.918072558333336,26.356117100000002,27.604905024999997,28.160231241666665,0.0,21880.0,11.83,27.0,1.6605067146225556,3.61,0.0,Canon3
2025-07-18,26.308748158333334,27.37918005,27.435447800000002,26.623387833333336,27.728940124999998,28.14869063333333,20.0,19480.0,15.43,30.6,1.7419649762261065,4.75,0.0,Canon3
2025-07-19,25.282022516666668,26.733011022222225,26.938804508333334,26.42626581111111,27.55770443333333,28.112454375,0.0,15940.0,18.67,26.33,1.89239829610765,10.2,0.0,Canon3
2025-07-20,24.94955069166667,26.41250571666667,26.705324641666667,26.399236283333334,27.555600058333336,28.108858591666664,0.0,13970.0,15.23,24.93,1.592617923075981,9.0,2.79,Canon3
2025-07-21,25.308483683333336,26.381263841666666,26.622805083333333,26.437253166666668,27.61643484166667,28.143601283333336,0.0,14200.0,14.13,22.87,1.7083949284326057,13.96,0.51,Canon3
2025-07-22,25.624464402777775,26.998300405555554,26.571325955555555,26.461253113888887,27.662834691666664,28.169268183333333,0.0,17940.0,15.07,24.37,1.5524681268305116,11.74,0.0,Canon3
2025-07-23,25.673185900000004,27.15390616666667,26.634470875,26.472043341666666,27.671431333333334,28.176595725,0.0,12960.0,14.63,22.3,1.597766558450206,4.32,18.8,Canon3
2025-07-24,26.77681439722222,28.099496461111112,28.08082543888889,27.433271480555558,28.28697217222222,28.697951933333332,0.0,9080.0,15.53,21.7,1.7595790304044914,8.81,43.43,Canon3
2025-07-25,26.585670958333335,28.190838566666667,28.677063583333336,29.004709375,29.417995675,29.4711101,0.0,19580.0,13.6,25.97,1.7290201873451494,5.59,0.0,Canon3
2025-07-26,25.83661705833333,27.835233725,28.361942600000003,28.9335038,29.27211176666667,29.205352358333332,0.0,23840.0,14.43,26.33,1.5768818607433877,8.68,0.0,Canon3
2025-07-27,25.630401258333332,27.628647411111114,28.226617258333334,28.87491296388889,29.20532933611111,29.181483349999997,0.0,8500.0,14.97,19.87,1.7284258236547128,6.87,5.08,Canon3
2025-07-28,25.708390475,27.625584016666664,28.183629733333333,28.833639875,29.193442675,29.189214500000002,0.0,20000.0,13.73,23.27,1.4590672634534525,9.88,0.0,Canon3
2025-07-29,25.36006353333333,27.5097549,28.11986825,28.796497116666668,29.19142463333333,29.228908408333336,0.0,18360.0,10.9,22.3,1.5113637259862664,7.15,0.51,Canon3
2025-07-30,26.170098983333332,27.986459508333336,28.556172455555554,29.05736119722222,29.391957541666667,29.40294417777778,0.0,14000.0,14.4,23.67,1.7585793776520158,6.04,22.1,Canon3
2025-07-31,25.881937741666665,27.972380700000002,28.580333558333333,29.205030766666667,29.53396724166667,29.73825349166667,0.0,20290.0,13.7,24.27,1.6777618760834383,8.88,0.0,Canon3
2025-08-01,25.450417841666667,27.783343075,28.453078225,29.137097225,29.453426875,29.681351191666668,0.0,19560.0,14.97,22.63,1.6228958851443651,9.87,0.0,Canon3
2025-08-02,25.283314638888886,27.68665981388889,28.38427631388889,29.11272316666667,29.43503499722222,29.664393166666667,0.0,17190.0,12.4,19.87,1.3918659190487706,9.36,0.0,Canon3
2025-08-03,25.043731725,27.582797216666666,28.315067916666667,29.06602330833333,29.41308546666667,29.635026883333335,0.0,23240.0,10.9,24.57,1.3448504596528537,9.53,0.0,Canon3
2025-08-04,24.73270222222222,27.400635322222225,28.20316768611111,28.949227258333334,29.269485075000002,29.53834218333333,0.0,16860.0,16.37,27.8,1.9511989416105648,9.99,0.0,Canon3
2025-08-05,24.59376455,27.285186791666664,28.13969901666667,28.878373491666665,29.166646966666665,29.461876750000002,0.0,24120.0,11.73,22.07,1.229165521598185,12.71,2.03,Canon3
2025-08-06,24.498661908333332,27.255945691666668,28.109333425,28.852091466666664,29.14986808333333,29.43374719166667,0.0,22810.0,8.93,23.77,1.1404043587257338,2.91,0.0,Canon3
2025-08-07,24.265069808333333,27.13386316388889,28.033195338888888,28.759956533333334,29.04729976666667,29.370445433333334,0.0,23910.0,13.33,29.23,1.2505967079214344,5.74,0.0,Canon3
2025-08-08,24.052385483333335,27.035471941666668,27.967520133333334,28.682345025,28.938016875,29.297301675,0.0,17320.0,15.87,27.0,1.553883609391216,6.56,0.0,Canon3
2025-08-09,23.820589116666667,26.919364400000003,27.922296575,28.62983493333333,28.86511916666667,29.236225158333337,0.0,23410.0,14.91,26.77,1.544685962284367,8.42,0.0,Canon3
2025-08-10,23.627962902777778,26.744166727777777,27.88579915833333,28.58531786944444,28.817809219444445,29.192962805555556,0.0,24570.0,9.67,27.67,1.2507753171665534,4.72,0.0,Canon3
2025-08-11,23.395421191666667,26.694196275,27.745503175,28.508143783333335,28.7432165,29.132085575,0.0,25060.0,12.87,31.1,1.2883420510345749,6.88,0.0,Canon3
2025-08-12,23.07766488333333,26.59378845,27.536716799999997,28.407822291666665,28.622915316666667,29.052676175000002,0.0,24180.0,15.93,34.57,1.571403227615738,7.85,0.0,Canon3
2025-08-13,22.77541116388889,26.548792955555555,27.449920863888888,28.326701333333332,28.507208505555553,28.968126344444443,0.0,14500.0,16.57,33.63,1.7862147223819314,4.81,0.0,Canon3
2025-08-14,22.596893975,26.496456249999998,27.461257149999998,28.293842866666665,28.45650565833333,28.921889808333333,0.0,19820.0,18.83,29.27,2.1043037219068195,8.17,0.0,Canon3
2025-08-15,22.442804083333332,26.462313575,27.381072908333334,28.241887466666668,28.4298524,28.8950423,0.0,23860.0,14.77,30.17,1.5736673104928272,9.75,0.0,Canon3
2025-08-16,22.310673075,26.418464874999998,27.373834577777775,28.22234951388889,28.427399813888886,28.879198694444444,0.0,20090.0,16.83,26.77,1.7864753021245918,14.61,0.0,Canon3
2025-08-17,22.241319349999998,26.405083208333334,27.391264558333333,28.23478655,28.467200199999997,28.893833633333333,0.0,24330.0,12.73,26.33,1.2098661899859533,11.76,0.0,Canon3
2025-08-18,22.118413058333335,26.36347629722222,27.37077190277778,28.22372725,28.475319130555558,28.897939502777778,0.0,23820.0,13.63,26.77,1.5003710618975967,8.6,0.0,Canon3
2025-08-19,21.990786491666668,26.314057658333336,27.342637308333334,28.197678325,28.452860233333336,28.88536433333333,0.0,17640.0,13.43,29.43,1.50532464313704,6.03,0.51,Canon3
2025-08-20,22.03676115,26.299635675,27.381085858333336,28.231272783333335,28.495862866666666,28.913694616666664,0.0,8640.0,15.26,20.57,1.6737037037918612,10.75,3.81,Canon3
2025-08-21,22.148008844444444,26.33595395,27.44134868333333,28.307613033333336,28.643497902777778,29.004113675,0.0,19340.0,13.43,23.93,1.3802838239144806,16.51,0.0,Canon3
2025-08-22,22.096128266666668,26.318249141666666,27.439581008333334,28.318795358333333,28.706870166666665,29.05822093333333,0.0,15450.0,10.0,21.93,1.0982513639840148,7.08,0.0,Canon3
